"time","temperature_2m_max","temperature_2m_min","precipitation_sum"
"2020-01-01",6.8,-2,0.4
"2020-01-02",7.2,-2.7,0.9
"2020-01-03",6.2,-3.2,0
"2020-01-04",4,-5.6,0.4
"2020-01-05",5.2,-6.6,0
"2020-01-06",3.9,-0.8,16.5
"2020-01-07",1.8,-1.2,25.3
"2020-01-08",-0.4,-6.1,23.9
"2020-01-09",2,-12.4,0
"2020-01-10",5.5,-12,0
"2020-01-11",8.7,-5.6,0
"2020-01-12",8.8,2,1.7
"2020-01-13",8.3,-0.2,19.3
"2020-01-14",7.4,-1.3,0
"2020-01-15",7.2,-3.4,3.4
"2020-01-16",6.1,-2.4,6.1
"2020-01-17",5.4,-2.2,16
"2020-01-18",3.5,-4.7,1.9
"2020-01-19",5.8,-6.7,0
"2020-01-20",5.5,-6,0.1
"2020-01-21",4.7,-3.5,4.9
"2020-01-22",6.9,-5.7,0
"2020-01-23",5.9,-5.4,0
"2020-01-24",10.8,-5.1,0
"2020-01-25",9.4,-1.4,0
"2020-01-26",8.6,-5.9,0.1
"2020-01-27",6.6,-5.6,4.3
"2020-01-28",4.1,-1.1,13
"2020-01-29",3.5,-6.2,15.7
"2020-01-30",4.3,-9.8,0
"2020-01-31",2.9,-8.7,0.9
"2020-02-01",3.5,-6.3,0.2
"2020-02-02",7.7,-7.5,0
"2020-02-03",8.3,-5.8,0
"2020-02-04",5.9,-4.9,1.6
"2020-02-05",7.7,-5.1,0.1
"2020-02-06",6.1,-4.7,2
"2020-02-07",5.4,-5,0.4
"2020-02-08",8.2,-7,0
"2020-02-09",9.6,-3.2,0
"2020-02-10",10.3,-2.2,0
"2020-02-11",11.5,-1.5,0
"2020-02-12",13.5,0.4,0
"2020-02-13",16,3.6,0.2
"2020-02-14",14.3,1.8,0
"2020-02-15",15,-0.4,0
"2020-02-16",14.4,1.1,0
"2020-02-17",13.1,0.6,0
"2020-02-18",14.5,0.2,0
"2020-02-19",10.2,2.1,0
"2020-02-20",13,2,0.1
"2020-02-21",8.5,-1.4,13.4
"2020-02-22",11.1,-1.7,0.5
"2020-02-23",10,0.7,1.8
"2020-02-24",11.2,-0.5,0.7
"2020-02-25",9.4,-0.2,3.6
"2020-02-26",11.2,-1.7,0
"2020-02-27",12.1,-1.3,0
"2020-02-28",13.9,1,3.8
"2020-02-29",11.2,1.3,1.5
"2020-03-01",10.6,-0.3,0.3
"2020-03-02",11.7,1.4,0.7
"2020-03-03",11.7,2.2,1.3
"2020-03-04",11.1,-0.6,3.6
"2020-03-05",7.6,0.8,4
"2020-03-06",6.2,0.2,17.7
"2020-03-07",4.8,-1.4,18.6
"2020-03-08",9.8,-3,0.5
"2020-03-09",14,-2.1,0
"2020-03-10",13.3,-2.5,2
"2020-03-11",9.2,0.1,10.7
"2020-03-12",10.1,2,12.6
"2020-03-13",9.2,1.4,16.8
"2020-03-14",8,-0.2,11.1
"2020-03-15",9.7,-1.6,1.4
"2020-03-16",12.6,-0.9,0.1
"2020-03-17",13.6,2,0.1
"2020-03-18",12.9,-0.3,0.2
"2020-03-19",12.8,2.1,3.5
"2020-03-20",13.1,2.9,0.5
"2020-03-21",13.8,4.8,4.7
"2020-03-22",12.6,2,1.7
"2020-03-23",15.1,1.5,0
"2020-03-24",11.8,4.7,9
"2020-03-25",15.1,3.6,0
"2020-03-26",14.8,3.1,0
"2020-03-27",10.8,6.2,21
"2020-03-28",13.5,3.3,11.5
"2020-03-29",13.4,4.3,0.9
"2020-03-30",15.9,1.7,0
"2020-03-31",16.5,3.2,4
"2020-04-01",14.6,3.6,1.8
"2020-04-02",12,4.4,1.4
"2020-04-03",14.7,0.3,0
"2020-04-04",15.7,2.7,0
"2020-04-05",16.1,4.1,0
"2020-04-06",16.2,5.5,0.2
"2020-04-07",15.5,3.9,7.9
"2020-04-08",12.8,2.8,4.7
"2020-04-09",16.7,4.2,0
"2020-04-10",16.5,6,1.5
"2020-04-11",18.4,5.8,0
"2020-04-12",20.1,7.5,0
"2020-04-13",21.2,8.3,0
"2020-04-14",19.7,9.1,2.8
"2020-04-15",18.5,9.5,1.7
"2020-04-16",19.5,9.4,0.3
"2020-04-17",14.8,7.3,3.7
"2020-04-18",15.3,5.6,7.2
"2020-04-19",15.5,5.5,5.3
"2020-04-20",16.2,5.3,7.5
"2020-04-21",13.2,5.3,8.9
"2020-04-22",14.6,5.4,3.5
"2020-04-23",17.2,6.5,0.1
"2020-04-24",17.6,6.8,0.9
"2020-04-25",17.8,7.5,1
"2020-04-26",15.9,8.3,12.3
"2020-04-27",14.1,7.9,9.6
"2020-04-28",15.8,9.6,7.1
"2020-04-29",17.2,8.6,2.2
"2020-04-30",17.6,6.5,3.1
"2020-05-01",20.5,8.9,0
"2020-05-02",19.8,7.7,1.4
"2020-05-03",19.3,9.2,2.2
"2020-05-04",17.9,8.4,6.7
"2020-05-05",17.8,9,0.8
"2020-05-06",17.5,7.4,3.6
"2020-05-07",17.5,5.8,1.5
"2020-05-08",19.9,8.3,0
"2020-05-09",21,10.3,3.5
"2020-05-10",20.9,8.9,1.3
"2020-05-11",19.2,7.8,0.7
"2020-05-12",19.5,8.1,2.5
"2020-05-13",17.9,11,0.5
"2020-05-14",19.2,9.9,6.1
"2020-05-15",20.1,9.7,0.1
"2020-05-16",20.9,11.2,0.1
"2020-05-17",21.5,11.4,0
"2020-05-18",20.3,11.7,1.9
"2020-05-19",20.4,7.2,0
"2020-05-20",22.9,10.4,0
"2020-05-21",23.7,11.8,0
"2020-05-22",24.7,12.9,0
"2020-05-23",24.1,12.7,1.6
"2020-05-24",23.4,12.5,0
"2020-05-25",24.2,14,0
"2020-05-26",24.6,14.7,0.1
"2020-05-27",23.2,13.2,4
"2020-05-28",21.8,11.6,3.2
"2020-05-29",19.1,11.5,5.6
"2020-05-30",18.9,9.7,1.8
"2020-05-31",16.7,10.8,9.6
"2020-06-01",16.5,10,9.9
"2020-06-02",18.8,7,1.5
"2020-06-03",19.3,10.4,0.6
"2020-06-04",19.4,10.4,2.6
"2020-06-05",17.7,10.6,13.2
"2020-06-06",18.4,10.7,1.6
"2020-06-07",18.6,12.2,10.6
"2020-06-08",20.8,13.4,1.9
"2020-06-09",21.7,13.2,1
"2020-06-10",21.9,13.3,0.2
"2020-06-11",23.3,11.7,0
"2020-06-12",23.5,12.6,0
"2020-06-13",23,14.8,0.4
"2020-06-14",24,12.4,0
"2020-06-15",23.5,14.7,0
"2020-06-16",23.7,14.1,0
"2020-06-17",22,15.6,3.2
"2020-06-18",23.5,13.9,0.6
"2020-06-19",24.9,12.8,0.5
"2020-06-20",23.6,10.9,2.2
"2020-06-21",21.9,13.9,3.7
"2020-06-22",22,12.2,6
"2020-06-23",21.7,13.5,4.4
"2020-06-24",21.2,14.4,9.8
"2020-06-25",22.6,12.7,0.5
"2020-06-26",21.8,12.2,0.8
"2020-06-27",22.6,13.3,0.2
"2020-06-28",24.2,12.3,0
"2020-06-29",24.8,15.3,1.6
"2020-06-30",21.9,15.5,4
"2020-07-01",21.8,14.9,2.3
"2020-07-02",23.1,15.9,1.8
"2020-07-03",23,14.8,2.9
"2020-07-04",22.2,15.6,7
"2020-07-05",23.3,14.1,2.3
"2020-07-06",22.3,13,4.5
"2020-07-07",21.6,13.2,10.2
"2020-07-08",19.9,16.6,8.4
"2020-07-09",21.9,15.3,3.8
"2020-07-10",23,13.9,2.1
"2020-07-11",21.3,15.2,2.1
"2020-07-12",23.1,13.6,3.2
"2020-07-13",23.5,11.6,0.2
"2020-07-14",23,12.5,0.9
"2020-07-15",21.5,14.1,5.6
"2020-07-16",21.3,14.4,5.2
"2020-07-17",21.6,15,7.2
"2020-07-18",22.8,15,3.5
"2020-07-19",23,15.7,2.3
"2020-07-20",21.1,14.1,6.3
"2020-07-21",16.6,12.9,18
"2020-07-22",19.8,11.4,0.6
"2020-07-23",20.7,10.3,3.2
"2020-07-24",21.3,13.5,3
"2020-07-25",20.1,14.1,4
"2020-07-26",21.6,14.7,7.7
"2020-07-27",21.9,13.7,5.6
"2020-07-28",21.5,14.7,13.4
"2020-07-29",19.8,16.1,22
"2020-07-30",20.6,14.8,8
"2020-07-31",20.7,14.3,13.6
"2020-08-01",21.8,13.7,2.3
"2020-08-02",22,14.4,2.6
"2020-08-03",22.9,15.2,10.3
"2020-08-04",23.6,12.7,0.3
"2020-08-05",23.6,16.5,2.6
"2020-08-06",22.4,16.4,1.5
"2020-08-07",20.1,16,8.2
"2020-08-08",23.2,15.2,2.7
"2020-08-09",21.4,16.1,7.4
"2020-08-10",21,15.7,6.2
"2020-08-11",20.8,15.1,5.4
"2020-08-12",21.5,15.1,39.3
"2020-08-13",22,15.3,17.2
"2020-08-14",21.1,16.1,16.9
"2020-08-15",21.6,15.2,2.7
"2020-08-16",21.6,15.2,4.9
"2020-08-17",20.5,16.2,3.7
"2020-08-18",20.3,16.3,5
"2020-08-19",21.3,16.3,10
"2020-08-20",20.8,16.4,12.4
"2020-08-21",17.7,14.8,21.3
"2020-08-22",21.2,13.5,1.2
"2020-08-23",20.6,14.9,7.3
"2020-08-24",21,15.7,8.3
"2020-08-25",20.5,14.9,39.1
"2020-08-26",21.2,14.2,9.6
"2020-08-27",20.4,15.2,23.6
"2020-08-28",20.2,13,14.7
"2020-08-29",20.3,12.4,4.7
"2020-08-30",20.3,13.4,2.8
"2020-08-31",21.9,13.9,4.9
"2020-09-01",21.4,12.7,1.1
"2020-09-02",21.9,13.7,2
"2020-09-03",19.4,14,7.8
"2020-09-04",19.7,12.3,5.6
"2020-09-05",20.2,12.5,5.9
"2020-09-06",20.9,11.6,6.5
"2020-09-07",20.6,12,2.1
"2020-09-08",21.7,11.6,0.1
"2020-09-09",21.8,11.4,0
"2020-09-10",21.5,10.4,0.1
"2020-09-11",21.3,10.8,0
"2020-09-12",20.5,12.4,0.6
"2020-09-13",20.1,11.4,5
"2020-09-14",20.5,10.6,3.2
"2020-09-15",21.6,11.1,0
"2020-09-16",21.5,13.1,0
"2020-09-17",21.2,12.4,0
"2020-09-18",22.5,11.3,0
"2020-09-19",21.8,8.9,0
"2020-09-20",22,11.7,0
"2020-09-21",21.2,13,0.6
"2020-09-22",20.4,10.9,0.6
"2020-09-23",20.6,12.2,2.4
"2020-09-24",20.6,10.6,0.2
"2020-09-25",20.4,10.5,0
"2020-09-26",18.9,8.6,0.4
"2020-09-27",20.4,11.8,0
"2020-09-28",20.8,10.7,0
"2020-09-29",20.4,9.7,0
"2020-09-30",20.8,9.4,0.3
"2020-10-01",21.3,9.4,0
"2020-10-02",21.7,8.9,0
"2020-10-03",21,9.6,0
"2020-10-04",20.7,10.2,0.2
"2020-10-05",21.2,9.9,0
"2020-10-06",21.5,9.4,0
"2020-10-07",20.9,9.9,0
"2020-10-08",20.8,9.2,0
"2020-10-09",20.5,8.8,0
"2020-10-10",20.5,8.3,0
"2020-10-11",20.9,9.4,0
"2020-10-12",19.9,10,0
"2020-10-13",18.9,11.6,1.7
"2020-10-14",20.1,10.8,0.1
"2020-10-15",20,9.5,0
"2020-10-16",19.8,9.3,0
"2020-10-17",19.7,8.8,0
"2020-10-18",20.1,7.5,0
"2020-10-19",19.6,7.4,0
"2020-10-20",18.3,7.7,0
"2020-10-21",17.1,9.3,0
"2020-10-22",16.5,8.3,0
"2020-10-23",17.7,8.2,0
"2020-10-24",17.3,8,0.8
"2020-10-25",17.3,7.2,0
"2020-10-26",15.7,6.6,0
"2020-10-27",17.4,4.4,0
"2020-10-28",17.4,6.3,0
"2020-10-29",16.6,6.3,0.1
"2020-10-30",16.3,6.3,0.7
"2020-10-31",17.2,6.1,2.7
"2020-11-01",17.1,7.2,2.8
"2020-11-02",15.5,4.9,2.6
"2020-11-03",15.4,5.1,0.7
"2020-11-04",15.5,5.3,0.3
"2020-11-05",15.4,5.2,0
"2020-11-06",15.7,4.3,0
"2020-11-07",16,4.5,0
"2020-11-08",15.8,5.6,0
"2020-11-09",15.5,3.9,0
"2020-11-10",15.8,5.5,0
"2020-11-11",15.4,5.3,0.1
"2020-11-12",15.2,4.4,0
"2020-11-13",16.3,4.1,0
"2020-11-14",14.6,6,0
"2020-11-15",13.8,3.4,4.1
"2020-11-16",9.2,0.4,7.8
"2020-11-17",12.1,-2,0
"2020-11-18",12.6,0.7,2
"2020-11-19",10.7,0,0.8
"2020-11-20",11.2,-0.7,0
"2020-11-21",10,-2.6,0
"2020-11-22",11.8,-2,0
"2020-11-23",8.5,1.6,1.8
"2020-11-24",11.6,0.6,0
"2020-11-25",9.3,1.4,16.3
"2020-11-26",5.9,-1.5,11.8
"2020-11-27",13.5,-3,0
"2020-11-28",15.3,1.1,0
"2020-11-29",14.1,3.6,0
"2020-11-30",15.2,4.9,0
"2020-12-01",15.4,5,0
"2020-12-02",14.4,2.7,0
"2020-12-03",13.4,3.3,0
"2020-12-04",13.5,3.7,0
"2020-12-05",12.8,4.7,0
"2020-12-06",12.8,2.7,0
"2020-12-07",13.2,1.6,0
"2020-12-08",14.3,5.2,0
"2020-12-09",13.6,5.4,0
"2020-12-10",12.5,2.6,0.3
"2020-12-11",12.1,1.3,0
"2020-12-12",8.2,0.8,9.8
"2020-12-13",9.5,-3.1,0
"2020-12-14",10.2,-2.6,0
"2020-12-15",9.2,-2.1,0
"2020-12-16",8,-4.2,0
"2020-12-17",9.8,-5,0
"2020-12-18",9.9,-4.1,0
"2020-12-19",11.6,-2.8,0
"2020-12-20",12.6,0.6,0
"2020-12-21",12.3,2.1,0
"2020-12-22",13,2.2,0
"2020-12-23",12.2,0.6,0
"2020-12-24",9.5,-1,0
"2020-12-25",11.6,-1.6,0
"2020-12-26",12.7,2.4,0
"2020-12-27",9.8,-0.6,2.8
"2020-12-28",3.4,-7.5,8.4
"2020-12-29",3.9,-8.2,0
"2020-12-30",8.2,-8.5,0
"2020-12-31",12.1,-5.6,0
"2021-01-01",11.7,-2.5,0
"2021-01-02",9.4,-2.7,0.6
"2021-01-03",10.1,1.3,4.1
"2021-01-04",11.1,3.7,3.5
"2021-01-05",4.9,2.6,21.3
"2021-01-06",8.2,0.7,11
"2021-01-07",11.2,-5.1,0
"2021-01-08",12.2,-0.4,0
"2021-01-09",11.5,1,0
"2021-01-10",12.9,-2.6,0
"2021-01-11",13,-3.2,0
"2021-01-12",12.8,-1.1,0
"2021-01-13",12.2,-1.5,0
"2021-01-14",12.3,-1.9,0
"2021-01-15",12.8,2.1,0
"2021-01-16",13.5,0.9,0
"2021-01-17",12.2,3.3,0
"2021-01-18",10.4,-0.1,0
"2021-01-19",10.3,-1.2,0
"2021-01-20",9.2,-4.6,0
"2021-01-21",12.4,-4.7,0
"2021-01-22",11.4,2.6,0
"2021-01-23",10,0.1,0.6
"2021-01-24",8.4,-1.6,1.4
"2021-01-25",8.3,-1.1,0
"2021-01-26",9.1,-3.7,0
"2021-01-27",9.8,-5.9,0
"2021-01-28",8.2,-2.4,0
"2021-01-29",7.3,-5.2,0.1
"2021-01-30",7.9,-4.3,0
"2021-01-31",10,-3,0
"2021-02-01",11.1,0,0
"2021-02-02",11.2,-0.6,0
"2021-02-03",7.6,0.1,7.5
"2021-02-04",3.5,-5.3,13.7
"2021-02-05",4,-8,0
"2021-02-06",5.4,-8.4,0
"2021-02-07",11.8,-7.6,0
"2021-02-08",13.9,-1.2,0
"2021-02-09",14.6,1.4,0
"2021-02-10",11.3,-1.4,0.2
"2021-02-11",13.2,-0.6,0
"2021-02-12",13.1,-0.4,0
"2021-02-13",12.2,0.1,0
"2021-02-14",12.7,0.3,0.1
"2021-02-15",12.5,-0.7,0.2
"2021-02-16",11.4,0.1,0.3
"2021-02-17",11.3,-0.5,0.6
"2021-02-18",11.4,1.5,0.7
"2021-02-19",12.3,-0.3,0
"2021-02-20",13.6,0.8,0
"2021-02-21",16.2,1.6,0
"2021-02-22",16.7,4.6,0
"2021-02-23",16.2,4.5,0.9
"2021-02-24",15.3,3.4,0
"2021-02-25",16,6,0
"2021-02-26",16.4,3.7,1
"2021-02-27",13.2,1.8,5.1
"2021-02-28",13,-1.1,0
"2021-03-01",12.6,-0.4,0
"2021-03-02",15.6,1.1,0
"2021-03-03",16.2,4.5,0
"2021-03-04",15.3,4.5,0
"2021-03-05",14.1,4.1,0
"2021-03-06",16.4,1.6,0.2
"2021-03-07",13.9,4.2,14.7
"2021-03-08",13.6,4,13.5
"2021-03-09",16,4.7,0.1
"2021-03-10",14.8,6,5.7
"2021-03-11",16.2,4.5,0.6
"2021-03-12",13,3.1,3.2
"2021-03-13",16.9,3.3,0
"2021-03-14",16.6,2.9,0
"2021-03-15",17.2,3.2,0
"2021-03-16",16.8,5.6,0
"2021-03-17",17,7.1,0.2
"2021-03-18",17.6,3.6,0
"2021-03-19",18.3,5.3,0
"2021-03-20",18,5.3,0
"2021-03-21",17.9,5.7,4.9
"2021-03-22",13,5.2,13
"2021-03-23",13.5,4.1,4.3
"2021-03-24",15,4,6
"2021-03-25",15.8,1.3,0
"2021-03-26",18.1,1.7,0
"2021-03-27",19.2,4.4,0.3
"2021-03-28",20,6.7,1
"2021-03-29",19.2,7.2,0.2
"2021-03-30",20.3,5.7,0.3
"2021-03-31",17.5,5.6,0
"2021-04-01",16.4,2,0
"2021-04-02",15.6,3.6,0
"2021-04-03",16.4,2.8,0
"2021-04-04",19.8,8.4,0.2
"2021-04-05",15.7,6.6,1.9
"2021-04-06",15.3,6,3.5
"2021-04-07",15.9,6.3,3
"2021-04-08",17.9,4.4,2.5
"2021-04-09",18.2,3.1,0.1
"2021-04-10",19.9,5.4,0
"2021-04-11",20.5,5.9,0
"2021-04-12",18.8,9.8,2.4
"2021-04-13",21.4,6,0
"2021-04-14",21.3,8.4,0.7
"2021-04-15",21.8,8.5,0.3
"2021-04-16",21.8,8.4,4.3
"2021-04-17",12.4,7.8,22.2
"2021-04-18",16.2,5.2,2.6
"2021-04-19",17.8,4.6,0
"2021-04-20",14.4,4.8,14.9
"2021-04-21",11.6,5.5,22
"2021-04-22",13.6,4.7,17.5
"2021-04-23",10.6,1.7,26.2
"2021-04-24",17,-0.5,0
"2021-04-25",19.9,6.6,0
"2021-04-26",21.2,6.1,0
"2021-04-27",21.9,8.3,0
"2021-04-28",22.3,9.3,0
"2021-04-29",21.7,9.7,0.2
"2021-04-30",21.1,10.7,0.3
"2021-05-01",20.2,10.5,0.8
"2021-05-02",20.9,11.3,5.1
"2021-05-03",18.8,10.5,7.4
"2021-05-04",18.6,10.8,6.5
"2021-05-05",18.6,10.9,6.9
"2021-05-06",18.5,9.1,8.9
"2021-05-07",16,10,6.6
"2021-05-08",17.3,9.2,3.6
"2021-05-09",17.3,7.6,3.4
"2021-05-10",18,8.6,11.2
"2021-05-11",19.7,8.8,4.9
"2021-05-12",17.7,8.9,4.3
"2021-05-13",15.1,7.8,8.6
"2021-05-14",18.2,7.8,0.8
"2021-05-15",19.4,8.7,0.3
"2021-05-16",21.1,9.9,0.1
"2021-05-17",22.4,11.2,0.2
"2021-05-18",20.8,12.4,0.7
"2021-05-19",16.5,11.7,4.5
"2021-05-20",17.3,10.7,11.7
"2021-05-21",19.9,8.1,0.6
"2021-05-22",19.7,7.4,0.7
"2021-05-23",19.6,11.6,0
"2021-05-24",20.6,10.1,0
"2021-05-25",21.9,9.2,0
"2021-05-26",22.8,12.3,0
"2021-05-27",24.1,13.6,0
"2021-05-28",24.4,14.9,0
"2021-05-29",23.1,14.1,3.9
"2021-05-30",21.1,11.4,4.6
"2021-05-31",21.4,11.5,3
"2021-06-01",19.9,11.1,9.1
"2021-06-02",19.4,11,7.4
"2021-06-03",20.1,12.6,5
"2021-06-04",20.5,10.5,0.3
"2021-06-05",21.7,12.4,5.8
"2021-06-06",21.7,12.6,1.4
"2021-06-07",21.5,14.2,1.7
"2021-06-08",25.4,14.2,0
"2021-06-09",24.6,14.2,4
"2021-06-10",21.8,14.1,14.3
"2021-06-11",21.5,14.1,13.4
"2021-06-12",21,13.7,8
"2021-06-13",22,12.7,3.9
"2021-06-14",22.3,10.1,0
"2021-06-15",22.6,13.7,0
"2021-06-16",17.4,12.6,9.3
"2021-06-17",19.2,12.2,8.3
"2021-06-18",19,13.2,31.8
"2021-06-19",20.6,11.2,4.3
"2021-06-20",19.3,12.8,1.9
"2021-06-21",22,11.3,0
"2021-06-22",22.6,10.1,0.1
"2021-06-23",22.6,13.2,0
"2021-06-24",21.6,14.7,0.6
"2021-06-25",21.1,10.9,2.1
"2021-06-26",21.5,11.9,2.6
"2021-06-27",22.9,12.1,0.1
"2021-06-28",23.1,15,0.7
"2021-06-29",23.9,11.7,0
"2021-06-30",25.4,15.5,0
"2021-07-01",23.9,16.7,1.4
"2021-07-02",22.9,15.5,3.2
"2021-07-03",22.2,12.4,2
"2021-07-04",22.9,12.9,1.3
"2021-07-05",22.2,12.8,2.5
"2021-07-06",23.5,12.6,0.9
"2021-07-07",24,12.5,0.8
"2021-07-08",23,12.3,4.2
"2021-07-09",21.9,13.6,5.9
"2021-07-10",21.1,15.2,3.2
"2021-07-11",21.9,15.7,12.4
"2021-07-12",21,15.4,8.2
"2021-07-13",20.1,15,18.3
"2021-07-14",20.9,14.2,5.3
"2021-07-15",21.7,13.2,1.7
"2021-07-16",21.9,15.6,4.9
"2021-07-17",22.8,15.8,2.7
"2021-07-18",20.8,17,23.1
"2021-07-19",19.2,16.2,53.8
"2021-07-20",20.8,14.8,7.4
"2021-07-21",22.3,15.6,13.7
"2021-07-22",19.2,14.9,30.2
"2021-07-23",20.1,15.4,5.7
"2021-07-24",20.8,14.2,2.6
"2021-07-25",21.8,14,2.1
"2021-07-26",20.5,16.4,14.3
"2021-07-27",20.1,16.9,13.8
"2021-07-28",18.4,16.5,137.2
"2021-07-29",19.8,15.9,8.4
"2021-07-30",19.9,15.6,10.3
"2021-07-31",21.3,15.5,5
"2021-08-01",21.9,13.8,2.3
"2021-08-02",21.5,13.4,2.4
"2021-08-03",22.2,16,3
"2021-08-04",20.8,14.8,9.2
"2021-08-05",20.9,14.8,9.2
"2021-08-06",21.8,13.9,4.5
"2021-08-07",20.4,13.3,7
"2021-08-08",19.6,14.8,12.1
"2021-08-09",20.3,13.4,3.1
